AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
-0.263032,0.061488,0.990152,3.29,-8.68,4.2,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.273768,0.042456,0.998448,7.63,-7.91,5.53,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.264008,0.081984,1.04188,8.33,-10.64,6.65,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.240584,0.243024,1.045296,4.13,-9.38,6.16,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.226432,0.128344,1.053592,1.75,-5.04,4.41,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.230824,0.096624,1.018944,3.78,2.24,3.15,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.250344,0.071248,0.979416,1.89,4.76,3.78,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.262056,0.094184,0.991616,1.89,-0.91,4.9,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.257176,0.130296,0.969168,0.77,-1.05,4.2,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.25132,0.137616,0.9516,3.64,-0.63,2.1,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.250344,0.132736,0.963312,3.57,-2.52,0.49,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.250832,0.111264,0.96868,0.84,-5.25,0.21,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.246928,0.094672,0.962336,2.45,-6.37,0.91,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.247904,0.116632,0.97112,0.7,-6.72,0.98,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.237168,0.121512,1.000888,-0.56,-7.98,-0.35,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.242048,0.096624,1.002352,1.82,-6.44,-0.42,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.248392,0.084912,1.014064,5.53,-6.79,0.49,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.237168,0.101992,1.032608,4.83,-7.49,1.19,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.23424,0.125416,1.036512,-0.07,-6.02,0.7,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.228872,0.128344,1.047736,-2.45,-5.39,-0.07,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.225944,0.113216,1.04432,2.87,-2.66,-0.98,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.223992,0.099064,1.031632,3.64,0.98,-0.77,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.230336,0.10004,1.016016,3.57,2.03,-0.56,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.23668,0.108824,1.0004,-0.28,2.73,-0.49,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.240584,0.119072,0.986248,1.05,1.82,-1.05,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.249856,0.116144,0.981856,2.31,0.21,-2.03,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.250344,0.10736,0.983808,3.43,-2.24,-2.17,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.239608,0.101992,0.987224,1.75,-4.2,-2.45,Expelliarmus_001_20260717_125857_459000,Expelliarmus,xiao
-0.343064,-0.002928,1.028704,1.54,5.46,4.55,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.352824,0.011712,1.004792,0.42,7.35,3.92,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.358192,0.010248,0.977952,0.84,8.54,3.29,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.367952,0.013176,0.963312,0.35,8.61,2.73,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.37332,0.000488,0.942328,1.33,9.8,2.24,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.391864,-0.011224,0.928664,0.07,8.05,3.15,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386496,0.014152,0.920368,-1.89,4.06,4.13,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38308,0.02684,0.91012,0.91,2.03,3.15,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.385032,0.008296,0.91012,3.08,0.7,2.45,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386496,0.00244,0.930128,1.33,-1.75,2.94,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.379664,0.01952,0.938912,-2.31,-2.73,3.29,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38796,0.022448,0.94428,-2.87,-2.94,2.59,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.382104,0.024888,0.94672,1.12,-0.35,1.82,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.3782,0.024888,0.945256,4.48,2.59,0.84,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.3904,0.02196,0.93208,5.95,3.15,0.21,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.3904,0.018056,0.922808,8.61,1.47,0.14,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.388936,0.030744,0.917928,1.75,-0.07,-0.35,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.391376,0.012688,0.933056,1.19,-2.38,-0.91,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.389912,-0.002928,0.94672,4.2,-3.5,-0.84,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38308,-0.004392,0.956968,2.1,-3.57,0.28,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.387472,0.02196,0.944768,3.92,-3.36,0.98,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38064,0.03172,0.938912,4.83,-3.29,-0.35,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.379176,0.011712,0.934032,0.0,-3.15,-1.47,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.388936,0.0,0.953064,2.87,-4.34,-1.19,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386496,0.011224,0.961848,1.96,-4.34,-0.84,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.384544,0.035624,0.96136,-0.42,-3.78,-1.26,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.373808,0.044408,0.960872,-0.28,-3.43,-2.87,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.381128,0.011712,0.957456,0.56,-2.17,-4.27,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38796,-0.028304,0.954528,3.15,-2.38,-3.15,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386496,-0.018056,0.962336,0.63,-4.06,-1.54,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.378688,-0.006344,0.965752,-0.98,-4.27,-0.49,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.384544,-0.0122,0.956968,2.52,-2.24,0.14,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.382104,-0.010248,0.950624,3.92,-0.63,0.91,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.394304,0.032208,0.949648,0.21,-2.17,1.47,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.375272,0.069784,0.959896,-0.14,-5.04,-0.35,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.375272,0.045384,0.96868,-2.38,-4.69,-3.08,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38308,-0.014152,0.996008,-1.33,-3.71,-3.5,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.3782,-0.038552,1.017968,2.59,-3.5,-1.61,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.370392,-0.037576,1.01016,-17.92,-1.61,0.7,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.376248,-0.015128,0.987712,-0.35,0.35,2.24,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.365512,0.015128,0.990152,2.24,2.31,1.96,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.37332,0.01708,0.979904,-0.28,3.78,1.54,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.381616,0.00488,0.977464,-0.35,2.52,1.89,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38308,0.00732,0.974536,-0.42,2.24,2.24,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38552,0.00244,0.977952,17.780001,1.75,2.31,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.385032,0.008784,0.967704,1.26,1.82,2.94,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.387472,0.017568,0.964288,2.45,1.47,2.87,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.387472,0.022936,0.95648,1.47,0.98,2.59,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.383568,0.037576,0.9638,0.14,0.63,2.17,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38552,0.038552,0.96624,0.63,1.26,1.19,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386984,0.013664,0.967216,0.63,2.66,1.19,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.390888,0.025864,0.975512,0.14,2.1,2.17,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.376736,0.051728,0.973072,-0.63,1.82,1.61,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.37576,0.038064,0.957456,0.21,4.62,0.14,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38796,0.00244,0.9394,2.17,5.95,0.14,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.39284,0.00732,0.94184,1.4,4.13,1.26,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386984,0.024888,0.938424,1.33,2.73,1.47,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386008,0.050752,0.928176,-0.7,1.89,0.98,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.382104,0.047824,0.933544,-0.91,2.17,-0.28,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.386984,0.01708,0.935008,1.68,3.78,-1.26,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.401624,0.00244,0.922808,1.89,3.43,-0.42,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.401624,0.003416,0.912072,2.45,1.75,0.42,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.391864,0.02196,0.908168,3.57,2.94,0.98,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.404064,0.057584,0.890112,-0.7,2.45,-0.21,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.403088,0.033672,0.894992,1.75,-1.05,-1.82,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.40504,-0.000488,0.929152,2.17,-3.78,-1.47,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.407968,0.001952,0.933544,0.0,-4.9,0.0,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.399672,0.022936,0.945744,0.63,-4.55,0.07,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.395768,0.020008,0.956968,0.28,-4.55,-0.63,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.406016,0.019032,0.955504,-0.91,-4.06,-1.19,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.412848,0.00244,0.968192,-0.77,-3.92,-0.77,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.402112,0.001464,0.973072,-1.26,-3.29,0.35,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.382592,0.021472,1.002352,-2.66,-2.73,0.28,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.38308,0.024888,0.9882,-1.75,1.89,-0.98,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.393816,-0.007808,0.951112,-0.56,7.7,-1.12,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.418704,-0.01464,0.874984,2.38,11.34,0.07,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.437248,0.019032,0.886208,3.43,4.27,1.05,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.41724,0.043432,0.868152,2.1,0.35,-0.07,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.418704,0.020008,0.859856,-1.61,-0.35,-1.4,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.430416,-0.008784,0.893528,0.77,-3.78,-1.33,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.42212,-0.008296,0.935008,2.73,-7.49,-0.77,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.427488,-0.016104,0.933056,0.28,-9.03,0.0,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.41968,-0.013176,0.938912,2.73,-9.73,0.91,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.420656,0.003416,0.980392,2.66,-10.29,1.47,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.4148,0.01464,1.00284,2.31,-9.24,1.33,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.413336,0.042944,1.055544,1.68,-10.71,0.63,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.40016,0.058072,1.133624,1.75,-11.41,-1.75,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.371856,0.00488,1.170712,3.43,-3.92,-3.08,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.380152,-0.06588,1.208776,1.12,3.29,-1.82,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.384544,-0.104432,1.238056,-2.59,5.25,2.52,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.362584,-0.11224,1.293688,-11.9,3.85,8.26,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.362096,-0.12688,1.353224,-13.58,0.84,14.21,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.310368,-0.115168,1.517192,-13.16,-5.6,20.02,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.245952,0.02684,1.717272,-29.889999,-10.15,23.450001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.1464,0.04148,1.982256,-53.130001,-1.12,23.59,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.110776,-0.066856,2.039352,-58.099998,36.540001,27.790001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.067832,-0.074176,2.101328,-48.439999,76.089996,35.0,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.015616,-0.027816,2.006656,-32.200001,118.650002,40.040001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
0.015616,0.030256,1.767048,-27.93,166.529999,43.610001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.015128,0.076616,1.5738,-33.529999,199.149994,45.360001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.077592,0.099552,1.267336,-17.92,227.080002,43.959999,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.135176,0.13176,0.9882,7.14,236.110001,39.200001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.20008,0.091256,0.759328,22.889999,236.949997,35.209999,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.254248,0.121024,0.504104,24.709999,235.479996,32.689999,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.273768,0.118584,0.30256,24.43,226.729996,28.77,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.316224,0.08296,0.099064,30.799999,218.889999,23.66,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.375272,0.061976,-0.034648,28.07,208.389999,20.370001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.44408,0.084912,-0.129808,31.57,194.179993,17.290001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.526552,0.131272,-0.31232,32.549999,179.830002,10.57,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.633424,0.09272,-0.457256,26.950001,153.300003,5.11,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.674416,-0.02928,-0.473848,21.139999,129.639999,5.25,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.687104,-0.10492,-0.536312,17.99,122.849998,9.45,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.769576,-0.077592,-0.571448,15.26,109.269997,13.93,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.789584,0.018544,-0.563152,19.950001,92.330002,14.63,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.838872,0.101016,-0.595848,10.5,78.889999,10.85,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.833504,0.08296,-0.540704,-4.34,62.720001,6.79,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.849608,0.027816,-0.477752,-3.22,44.240002,3.57,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.860344,-0.024888,-0.405528,0.35,32.27,3.01,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.9028,-0.004392,-0.384056,0.49,23.309999,4.62,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.901824,-0.009272,-0.334768,5.53,18.83,7.0,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.931104,0.04636,-0.349408,8.68,15.12,8.96,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.909632,0.05612,-0.330864,7.14,12.81,9.45,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.921832,0.064904,-0.35868,7.35,10.29,9.94,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.93696,0.098088,-0.371856,7.77,2.03,9.94,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.888648,0.106872,-0.363072,13.86,-1.54,8.33,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.885232,0.096624,-0.417728,5.67,-2.94,6.65,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.889624,0.080032,-0.513864,-1.05,-10.99,6.44,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.918904,0.0976,-0.488488,3.78,-31.780001,9.24,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.846192,0.128344,-0.388936,18.34,-40.459999,16.66,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.80764,0.140056,-0.324032,17.43,-37.869999,23.52,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.776408,0.203984,-0.390888,5.95,-28.559999,21.629999,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.809104,0.224968,-0.625616,9.45,-30.59,-3.57,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.860832,0.205936,-0.752984,11.48,-46.970001,-10.71,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.77104,0.286944,-0.673928,32.900002,-60.830002,-22.190001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.791536,0.3904,-0.733464,33.25,-67.059998,-41.580002,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.84912,0.273768,-0.865712,27.02,-77.419998,-56.98,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.886696,0.135664,-0.97356,10.15,-96.459999,-65.589996,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.90768,0.041968,-1.069696,8.61,-109.269997,-70.0,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.987224,-0.088328,-1.185352,20.299999,-129.990005,-71.400002,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-1.029192,-0.276208,-1.43472,36.889999,-140.559998,-65.660004,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-1.055544,-0.389912,-1.834392,17.01,-165.830002,-55.09,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.554856,-0.493856,-2.011536,-9.52,-240.589996,-47.740002,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
0.522648,-0.604632,-1.768024,9.73,-322.209991,-29.190001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
1.98372,-0.269376,-1.452288,15.05,-430.359985,-10.36,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
3.228608,-0.341112,-0.310368,-21.209999,-606.340027,-4.76,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
4.14068,-0.187392,1.845128,-2.1,-731.01001,17.780001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
4.11384,0.821792,5.025424,-7.77,-703.150024,18.549999,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
2.471232,0.913048,6.730008,49.139999,-451.920013,-23.870001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
1.216096,0.366976,6.22932,104.580002,-144.339996,-38.5,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
0.542656,0.030744,4.80924,67.480003,7.98,-31.85,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
0.35868,-0.297192,3.118808,-4.48,129.289993,-22.33,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
0.220576,-0.53924,1.539152,33.669998,181.789993,-11.62,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.002928,-0.476288,0.625128,90.230003,183.75,6.65,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.184952,-0.049288,0.12688,80.43,133.0,19.25,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.201056,0.384544,0.117608,26.6,88.339996,14.63,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.296704,0.537776,0.516792,20.299999,-12.46,2.45,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.172752,0.130784,-0.207888,12.81,-65.029999,7.42,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.173728,0.106872,1.0858,6.37,-66.639999,10.78,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.059536,0.433832,2.1106,-21.49,-26.67,-1.75,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.094184,0.190808,2.522472,-13.93,27.65,7.21,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.21716,0.135664,1.533784,41.16,14.28,6.16,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.245464,0.114192,0.658312,33.669998,25.620001,7.14,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.264984,0.061,0.659776,15.61,0.14,6.09,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.213256,-0.050752,0.833016,-4.2,-11.83,11.41,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.201544,-0.064904,0.945744,1.26,-12.18,20.51,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.176656,0.101992,1.006744,5.53,-11.55,26.040001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.163968,0.343064,1.054568,1.68,-4.34,21.280001,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.148352,0.366,1.182912,-0.7,2.1,12.18,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.16592,0.33184,1.15168,-7.98,9.31,5.11,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.167384,0.167872,1.099952,-13.44,25.200001,0.77,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.226432,0.097112,0.934032,-1.82,20.790001,2.45,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.236192,0.100528,0.948672,6.65,28.629999,5.11,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.259128,0.119072,1.022848,9.31,24.99,8.12,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.26108,0.166408,0.99308,-0.42,23.799999,10.08,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.274744,0.223504,0.88572,-0.35,16.52,8.68,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.267912,0.203008,0.83936,3.64,7.56,5.74,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.277672,0.142008,0.808616,5.74,2.87,5.46,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
-0.277184,0.13664,0.857416,6.37,-3.08,6.86,Expelliarmus_002_20260717_125912_891611,Expelliarmus,xiao
